Case,CommCase,Platform,Publisher,VidTitle,CommentText,Likes,CharacterNum,CommLength,Sentiment,Focus,Alignment,MediaType
87.0,1679,YouTube Shorts,UnderTheDeskNews,Weight Watchers Buys Telehealth company for easy access to semiglutides #weightloss,"Yeah, Im not so sure about perscribing ozempic. Its kinda dangerous.",3.0,68.0,3,1.0,1.0,3.0,SMonly
87.0,1680,YouTube Shorts,UnderTheDeskNews,Weight Watchers Buys Telehealth company for easy access to semiglutides #weightloss,I’m not sure going the drug route is all that much better but then I see both modes of business as fatphobia but in a different jacket.,5.0,135.0,1,2.0,1.0,4.0,SMonly
87.0,1681,YouTube Shorts,UnderTheDeskNews,Weight Watchers Buys Telehealth company for easy access to semiglutides #weightloss,Virtual prescriptions to osempec???,0.0,35.0,2,3.0,1.0,3.0,SMonly
87.0,1682,YouTube Shorts,UnderTheDeskNews,Weight Watchers Buys Telehealth company for easy access to semiglutides #weightloss,I cannot focus on what your saying with that cut💀,1.0,50.0,3,3.0,0.0,,SMonly
88.0,1683,YouTube Shorts,UnderTheDeskNews,"See ya in hell, Henry 👋🏻 ",No matter who died celebrating a death is just wrong in my opinion,44.0,66.0,3,2.0,1.0,1.0,SMonly
88.0,1684,YouTube Shorts,UnderTheDeskNews,"See ya in hell, Henry 👋🏻 ",If you have nothing good to say….. Me: silence😑,6.0,48.0,3,3.0,1.0,4.0,SMonly
88.0,1685,YouTube Shorts,UnderTheDeskNews,"See ya in hell, Henry 👋🏻 ",He was one of the most evil ppl on this mf...,7.0,45.0,3,3.0,1.0,4.0,SMonly
88.0,1686,YouTube Shorts,UnderTheDeskNews,"See ya in hell, Henry 👋🏻 ",Let’s just say the higher powers will take care of him,2.0,54.0,3,3.0,1.0,3.0,SMonly
88.0,1687,YouTube Shorts,UnderTheDeskNews,"See ya in hell, Henry 👋🏻 ","The guy reached a 100, this woman is lucky to pass 50.",6.0,54.0,3,3.0,1.0,2.0,SMonly
88.0,1688,YouTube Shorts,UnderTheDeskNews,"See ya in hell, Henry 👋🏻 ",He lived too long,0.0,17.0,2,3.0,1.0,3.0,SMonly
88.0,1689,YouTube Shorts,UnderTheDeskNews,"See ya in hell, Henry 👋🏻 ",What’s HER PROBLEM?????,0.0,23.0,2,2.0,1.0,2.0,SMonly
88.0,1690,YouTube Shorts,UnderTheDeskNews,"See ya in hell, Henry 👋🏻 ",So he died tomorrow? 😂😂it's the Nov. 29th 2023 @ 10:51pm,4.0,58.0,3,3.0,1.0,2.0,SMonly
88.0,1691,YouTube Shorts,UnderTheDeskNews,"See ya in hell, Henry 👋🏻 ",I’m so sorry there’s no such thing as hell. Only *all this*.,1.0,60.0,3,3.0,0.0,,SMonly
88.0,1692,YouTube Shorts,UnderTheDeskNews,"See ya in hell, Henry 👋🏻 ",Smh,1.0,3.0,2,2.0,0.0,,SMonly
89.0,1693,YouTube Shorts,UnderTheDeskNews,Byeee #henrykissinger #uspolitics,Satan eventually called him home.....,9.0,37.0,2,2.0,1.0,4.0,SMonly
89.0,1694,YouTube Shorts,UnderTheDeskNews,Byeee #henrykissinger #uspolitics,"I danced a jig, and I have arthritis.",7.0,37.0,2,4.0,0.0,,SMonly
89.0,1695,YouTube Shorts,UnderTheDeskNews,Byeee #henrykissinger #uspolitics,violently hits griddy,7.0,21.0,2,3.0,0.0,,SMonly
89.0,1696,YouTube Shorts,UnderTheDeskNews,Byeee #henrykissinger #uspolitics,How ignorant can you be? He was a great diplomat.,0.0,49.0,3,1.0,1.0,2.0,SMonly
89.0,1697,YouTube Shorts,UnderTheDeskNews,Byeee #henrykissinger #uspolitics,At best an incomplete assessment of him.,1.0,40.0,2,3.0,0.0,,SMonly
89.0,1698,YouTube Shorts,UnderTheDeskNews,Byeee #henrykissinger #uspolitics,The man was 100 years old. Im thinking he got the last word.,1.0,60.0,3,3.0,1.0,3.0,SMonly
89.0,1699,YouTube Shorts,UnderTheDeskNews,Byeee #henrykissinger #uspolitics,Me not knowing who that is,0.0,26.0,2,3.0,0.0,,SMonly
89.0,1700,YouTube Shorts,UnderTheDeskNews,Byeee #henrykissinger #uspolitics,These comments kill me inside but we arent wrong we just wrong for these memes I mean we out here pulling queen elizabeth rap songs and memes on these mugs,1.0,155.0,1,2.0,1.0,2.0,SMonly
89.0,1701,YouTube Shorts,UnderTheDeskNews,Byeee #henrykissinger #uspolitics,ARE YOU KIDDING ME!!!! WOW!!!!! HOW Did he hang on do long? Strange since he e went where he deliberately chose to go! Why did he fight it off so long?,1.0,151.0,1,4.0,1.0,4.0,SMonly
89.0,1702,YouTube Shorts,UnderTheDeskNews,Byeee #henrykissinger #uspolitics,A hero sadly taken from us too soon,0.0,35.0,2,2.0,1.0,4.0,SMonly
90.0,1703,YouTube Shorts,UnderTheDeskNews,Bye Mary 👋🏻 #georgesantos #uspolitics,“If that is his real name” 🤣,6.0,29.0,2,4.0,1.0,4.0,SMonly
90.0,1704,YouTube Shorts,UnderTheDeskNews,Bye Mary 👋🏻 #georgesantos #uspolitics,What’s up with your hair dude,7.0,29.0,2,3.0,0.0,,SMonly
90.0,1705,YouTube Shorts,UnderTheDeskNews,Bye Mary 👋🏻 #georgesantos #uspolitics,There are a few others like Santos that need to be kicked out,3.0,61.0,3,4.0,1.0,4.0,SMonly
90.0,1706,YouTube Shorts,UnderTheDeskNews,Bye Mary 👋🏻 #georgesantos #uspolitics,pulling a fire alarm is ok tho,10.0,30.0,2,3.0,0.0,,SMonly
90.0,1707,YouTube Shorts,UnderTheDeskNews,Bye Mary 👋🏻 #georgesantos #uspolitics,He was not convicted of a crime. Do do that pulled a fire alarm was and he got a slap on the wrist. Why are you people so filled with hatred for anyone that doesn’t lick your feet?,4.0,180.0,1,2.0,0.0,,SMonly
90.0,1708,YouTube Shorts,UnderTheDeskNews,Bye Mary 👋🏻 #georgesantos #uspolitics,More fugazi’s in Congress! 😂😂😂,1.0,33.0,2,,0.0,,SMonly
90.0,1709,YouTube Shorts,UnderTheDeskNews,Bye Mary 👋🏻 #georgesantos #uspolitics,Bye… What ever your name actually is… I dont care enough to care… Just BYE… 😅😂😂,2.0,82.0,3,5.0,1.0,4.0,SMonly
90.0,1710,YouTube Shorts,UnderTheDeskNews,Bye Mary 👋🏻 #georgesantos #uspolitics,He was a plant.,0.0,15.0,2,3.0,1.0,3.0,SMonly
90.0,1711,YouTube Shorts,UnderTheDeskNews,Bye Mary 👋🏻 #georgesantos #uspolitics,Where have you been?,0.0,20.0,2,3.0,0.0,,SMonly
90.0,1712,YouTube Shorts,UnderTheDeskNews,Bye Mary 👋🏻 #georgesantos #uspolitics,"Now, the none Christians can be replaced.",0.0,41.0,3,3.0,0.0,,SMonly
92.0,1713,Instagram Reels,UnderTheDeskNews,#rochesterny local arrested for hate crime at #cornell #cornelluniversity #pittsfordny…,I just don't understand this level of hate.,98.0,43.0,3,2.0,0.0,,SMonly
92.0,1714,Instagram Reels,UnderTheDeskNews,#rochesterny local arrested for hate crime at #cornell #cornelluniversity #pittsfordny…,"I’m really hurting for my Jewish friends. My great grandmother and her children fled Austria. Her husband, my GGF, was a decorated soldier of the German Army in WWI, nevertheless, he was murdered by the Nazis. I have been unable to find any family living in Europe. They all either escaped to Canada or were murdered. This has never gone away. It is always there waiting to come into the light when it feels safe. We say “never again,” but my Jewish friends say that they have never been given a reason to believe us. Right or wrong, this is why Israel feels justified in waging total war. We could have a sea of “blue helmets” 20 miles wide between Israel and Gaza and it would still flare up.",13.0,694.0,1,2.0,0.0,,SMonly
92.0,1715,Instagram Reels,UnderTheDeskNews,#rochesterny local arrested for hate crime at #cornell #cornelluniversity #pittsfordny…,Only 5yrs in prison??,49.0,21.0,2,3.0,0.0,,SMonly
92.0,1716,Instagram Reels,UnderTheDeskNews,#rochesterny local arrested for hate crime at #cornell #cornelluniversity #pittsfordny…,"When are people going to realize that Jewish people aren’t the Israeli government? There’s a MASSIVE difference between legitimately questioning the actions of a government and hatred towards a marginalized group! We can criticize BiBi and support Palestine without being hateful towards Jewish people, many if not most of whom don’t support what Israel’s government is doing!
We can’t be hateful against Muslims and Jewish people when they haven’t done anything wrong. We can criticize the Israeli government and Hamas terrorists for their actions.",36.0,549.0,1,3.0,0.0,,SMonly
92.0,1717,Instagram Reels,UnderTheDeskNews,#rochesterny local arrested for hate crime at #cornell #cornelluniversity #pittsfordny…,At least they were proactive in arresting him BEFORE he put actions to words.,67.0,77.0,3,4.0,1.0,4.0,SMonly
92.0,1718,Instagram Reels,UnderTheDeskNews,#rochesterny local arrested for hate crime at #cornell #cornelluniversity #pittsfordny…,I really almost want you to not mention the neighborhood that is almost exclusively Jewish outside of Rochester because there are so many crazies on the Internet and I would hate for someone to target them who didn’t happen to know this info,69.0,241.0,1,3.0,0.0,,SMonly
92.0,1719,Instagram Reels,UnderTheDeskNews,#rochesterny local arrested for hate crime at #cornell #cornelluniversity #pittsfordny…,Unacceptable. My fear is the actions of the Israeli government will create more antisemitism 😢,26.0,95.0,3,3.0,0.0,,SMonly
92.0,1720,Instagram Reels,UnderTheDeskNews,#rochesterny local arrested for hate crime at #cornell #cornelluniversity #pittsfordny…,I am pro Palestine but these threats are inexcusable. Glad to hear this guy is arrested and those students are safe.,29.0,116.0,3,3.0,0.0,,SMonly
92.0,1721,Instagram Reels,UnderTheDeskNews,#rochesterny local arrested for hate crime at #cornell #cornelluniversity #pittsfordny…,my local synagogue has been shut down due to bomb threats :(,48.0,60.0,3,1.0,0.0,,SMonly
92.0,1722,Instagram Reels,UnderTheDeskNews,#rochesterny local arrested for hate crime at #cornell #cornelluniversity #pittsfordny…,I find it interesting that there only person they've brought up on hate charges is Asian. What about all the white boys who do this on a daily basis and walk free?!?,58.0,165.0,1,2.0,0.0,,SMonly
93.0,1723,Instagram Reels,UnderTheDeskNews,Check out the episode on your podcast app! #bringchanelhome,"Hi, I'm Charlotte. I'm iñupiaq (kiana) I've been following you for a little bit and I am very happy you continue to help to get Chenal home.",13.0,140.0,1,5.0,1.0,5.0,SMonly
93.0,1724,Instagram Reels,UnderTheDeskNews,Check out the episode on your podcast app! #bringchanelhome,#BringChanelHome,11.0,16.0,2,4.0,1.0,5.0,SMonly
93.0,1725,Instagram Reels,UnderTheDeskNews,Check out the episode on your podcast app! #bringchanelhome,Meant…..not…superficial,0.0,23.0,2,3.0,1.0,3.0,SMonly
93.0,1726,Instagram Reels,UnderTheDeskNews,Check out the episode on your podcast app! #bringchanelhome,The love is superficial it’s the connect to the deep ties of the nation to Mother Earth that ca not be duplicated…..,0.0,116.0,3,3.0,1.0,4.0,SMonly
93.0,1727,Instagram Reels,UnderTheDeskNews,Check out the episode on your podcast app! #bringchanelhome,#bringchanelhome,1.0,16.0,2,4.0,1.0,5.0,SMonly
93.0,1728,Instagram Reels,UnderTheDeskNews,Check out the episode on your podcast app! #bringchanelhome,I agree they should not be taken away from their culture and life!,5.0,66.0,3,2.0,1.0,4.0,SMonly
94.0,1729,Instagram Reels,UnderTheDeskNews,Is Mitch as scary as he once was or could Hawley stand up to him?...,I meannnnn it’s good in theory but I’m sure Hawley’s got something sinister planned. I don’t trust him.,444.0,103.0,3,2.0,1.0,3.0,SMonly
94.0,1730,Instagram Reels,UnderTheDeskNews,Is Mitch as scary as he once was or could Hawley stand up to him?...,Can someone explain why Hawley is doing this ? What’s in it for him?,89.0,68.0,3,3.0,1.0,3.0,SMonly
94.0,1731,Instagram Reels,UnderTheDeskNews,Is Mitch as scary as he once was or could Hawley stand up to him?...,"Can someone just point a really strong fan towards McConnell. Or idk, tap him lightly with a pillow so his reign finally ends?",481.0,126.0,1,3.0,0.0,,SMonly
94.0,1732,Instagram Reels,UnderTheDeskNews,Is Mitch as scary as he once was or could Hawley stand up to him?...,Are you fcking kidding me?!,47.0,27.0,2,3.0,0.0,,SMonly
94.0,1733,Instagram Reels,UnderTheDeskNews,Is Mitch as scary as he once was or could Hawley stand up to him?...,"He only wants to remove the ability for publicly traded corporations to spend politically. His bill would continue to allow privately owned corporations, non- profits, and other dark money groups to spend whatever they want.",102.0,224.0,1,3.0,1.0,2.0,SMonly
94.0,1734,Instagram Reels,UnderTheDeskNews,Is Mitch as scary as he once was or could Hawley stand up to him?...,What is he up to???,16.0,19.0,2,3.0,0.0,,SMonly
94.0,1735,Instagram Reels,UnderTheDeskNews,Is Mitch as scary as he once was or could Hawley stand up to him?...,"As a Missourian, I’m deeply, deeply suspicious of anything Josh does that appears semi-decent. What does he get out of this?",27.0,124.0,3,2.0,1.0,3.0,SMonly
94.0,1736,Instagram Reels,UnderTheDeskNews,Is Mitch as scary as he once was or could Hawley stand up to him?...,I saw this earlier today and thought I tripped and fell into a Bizarro world.,41.0,77.0,3,3.0,1.0,3.0,SMonly
94.0,1737,Instagram Reels,UnderTheDeskNews,Is Mitch as scary as he once was or could Hawley stand up to him?...,"Here’s the rub: while the legislation (which, sadly, will go nowhere so long as McConnell draws breath), would greatly benefit our democracy, Hawley has surely buried SOMETHING in it that would benefit him directly. Count on that.",113.0,230.0,1,2.0,1.0,3.0,SMonly
94.0,1738,Instagram Reels,UnderTheDeskNews,Is Mitch as scary as he once was or could Hawley stand up to him?...,Hawley is 99% yucky. I will reconsider my rating if it passes.,18.0,62.0,3,2.0,1.0,3.0,SMonly
95.0,1739,Instagram Reels,UnderTheDeskNews,Mike Johnson ALSO thinks… a lot… a lot a lot….,The ones who think about it the most are usually so far in the closet that they live in Narnia.,34.0,95.0,3,3.0,0.0,,SMonly
95.0,1740,Instagram Reels,UnderTheDeskNews,Mike Johnson ALSO thinks… a lot… a lot a lot….,"As a former fundie I can confirm that this is a common belief among them. They firmly believe that final days of the Roman Empire were filled with sexual deviation, Christian martyrdom, and general debauchery. They fell because they had lost sight of the traditional values of the honored past. Sound familiar?",25.0,310.0,1,3.0,1.0,3.0,SMonly
95.0,1741,Instagram Reels,UnderTheDeskNews,Mike Johnson ALSO thinks… a lot… a lot a lot….,He saw Spartacus as a kid and felt tingly so now we all have to pay.,42.0,68.0,3,3.0,0.0,,SMonly
95.0,1742,Instagram Reels,UnderTheDeskNews,Mike Johnson ALSO thinks… a lot… a lot a lot….,Methinks he protests too much,65.0,29.0,2,3.0,0.0,,SMonly
95.0,1743,Instagram Reels,UnderTheDeskNews,Mike Johnson ALSO thinks… a lot… a lot a lot….,"Wonder what he thinks about ancient Greece (you know, where Democracy was born).",21.0,80.0,3,3.0,0.0,,SMonly
95.0,1744,Instagram Reels,UnderTheDeskNews,Mike Johnson ALSO thinks… a lot… a lot a lot….,"There’s nothing lurking in his… closet, right? Right??????",24.0,58.0,3,3.0,0.0,,SMonly
95.0,1745,Instagram Reels,UnderTheDeskNews,Mike Johnson ALSO thinks… a lot… a lot a lot….,Because when the Romans were taking over pretty much the entire world there was absolutely ZERO homosexual excursions 😠 s/,9.0,123.0,3,2.0,0.0,,SMonly
95.0,1746,Instagram Reels,UnderTheDeskNews,Mike Johnson ALSO thinks… a lot… a lot a lot….,"You know, I think the call might be coming from inside the house with this one ..",80.0,81.0,3,2.0,1.0,3.0,SMonly
95.0,1747,Instagram Reels,UnderTheDeskNews,Mike Johnson ALSO thinks… a lot… a lot a lot….,I've actually heard this from an intelligent conservative friend I have. I wonder where this lore came from,9.0,107.0,3,3.0,1.0,3.0,SMonly
95.0,1748,Instagram Reels,UnderTheDeskNews,Mike Johnson ALSO thinks… a lot… a lot a lot….,You got to wonder if he wasn't one of his wife's first clients for some conversion therapy. Those are the vibes I'm getting from this guy,80.0,137.0,1,2.0,0.0,,SMonly
96.0,1749,Instagram Reels,UnderTheDeskNews,Are we.. are we on the same page today Senator Graham?...,He found his backbone 💗,28.0,24.0,2,3.0,0.0,,SMonly
96.0,1750,Instagram Reels,UnderTheDeskNews,Are we.. are we on the same page today Senator Graham?...,"Poor Lindsey. He thinks Tuberville is bright enough to understand anything he is saying to him. Dear Alabama, stop electing dolts. Thanks.",100.0,138.0,1,2.0,0.0,,SMonly
96.0,1751,Instagram Reels,UnderTheDeskNews,Are we.. are we on the same page today Senator Graham?...,Agreeing with Graham and Hawley in the same week. What is happening 🥴,199.0,70.0,3,3.0,1.0,4.0,SMonly
96.0,1752,Instagram Reels,UnderTheDeskNews,Are we.. are we on the same page today Senator Graham?...,"Isn’t he refusing to promote, bc the military pays for abortion, for its members and spouses?",11.0,93.0,3,3.0,0.0,,SMonly
